Word	Frequency	Diversity	Clusters	Synsets
said	4	0.22844707960155278	2	12
hemlock	4	0.08137690611147036	2	4
truths	4	0.07386657831217841	2	5
salvation	4	0.1272622927585963	2	4
kosovo	4	0.12416048052866066	2	1
chilean	4	0.17644870751983951	2	2
duplicate	4	0.14062795005720474	2	8
wording	4	0.13037007551295254	2	2
rector	4	0.16026783764901856	2	1
credence	4	0.2332753830763565	2	2
rehabilitation	4	0.18408423513039546	2	4
aged	4	0.124346600949609	2	9
distress	4	0.16096473810086043	2	6
complacency	4	0.11224886469739637	2	1
elephant	4	0.20953391207640573	2	2
syringe	4	0.12184779679601579	2	2
periodical	4	0.12641361421407954	2	2
chess	4	0.15769148741846015	2	2
drawer	4	0.14953003735012266	1	3
nest	4	0.1402375924691523	2	9
quill	4	0.0727605853162793	2	4
proprietary	4	0.07533093385798229	2	2
teak	4	0.1982043619055059	2	2
towel	4	0.043705816157907446	2	2
masonry	4	0.11562270057685273	2	3
galvanometer	4	0.09494953014985785	2	1
angular	4	0.04300870965201373	2	2
envelop	4	0.23713164372214965	2	1
drastically	4	0.16176099818711948	2	1
claw	4	0.1434797496203159	2	8
pollock	4	0.14308224186199422	2	3
welt	4	0.049839635905289614	2	4
contents	4	0.15205352174575482	2	10
shiver	4	0.18829715827272045	2	4
magnificent	4	0.21767289360089745	2	1
sally	4	0.1880110277883142	2	3
hughes	4	0.12303296034784852	2	4
winger	4	0.146517273549632	2	1
abandonment	4	0.08201572015392089	2	3
todd	4	0.21370123350100081	2	2
springer	4	0.13646168511627493	2	3
governing	4	0.05571332210979771	2	6
edginess	4	0.011708562913582327	2	1
photocopy	4	0.05577026409308389	2	2
commence	4	0.18655585059222882	2	3
trough	4	0.14667347078481852	2	6
compiler	4	0.08042473564738281	2	2
digression	4	0.12390895126034268	2	3
manure	4	0.10171462093015404	2	2
incredible	4	0.19937863203648207	2	1
cartel	4	0.10120748607141333	2	1
storey	4	0.12019772905761789	2	1
lash	4	0.1899780911751863	2	7
bred	4	0.048356183655120594	2	4
bot	4	0.10352334578462363	2	1
pond	4	0.11894437995204887	2	1
shepherd	4	0.11411245817729465	2	4
sustainable	4	0.1461214731387586	2	1
connections	3	0.15098275798641014	2	9
venetian	3	0.18331621788617647	2	2
override	3	0.1880144893496607	2	6
florentine	3	0.06678854311342164	2	2
sexuality	3	0.0993299406249123	2	1
legitimacy	3	0.05396303774194692	2	2
devolve	3	0.1476100894827194	2	3
undergo	3	0.1348640945472409	2	1
implied	3	0.18338542415787776	2	5
marshall	3	0.1454222428964087	2	5
forgive	3	0.1196534524076653	2	2
traditions	3	0.06990870004887817	2	2
integration	3	0.13756705158191562	2	3
secularist	3	0.1497736647103769	2	1
infer	3	0.17299658807524299	2	5
refute	3	0.13886895579743788	2	2
salter	3	0.10778254023340446	2	2
trout	3	0.1023471407775904	2	2
clinch	3	0.2218404923774001	2	11
unfit	3	0.10036147817345058	2	4
purity	3	0.13364380789152155	2	3
portion	3	0.17325637115900674	2	8
accordance	3	0.07474394120623255	2	2
paradigm	3	0.08126979287740883	2	4
deviant	3	0.1074112784461864	2	2
bengal	3	0.06988464793505995	2	1
uncomfortable	3	0.10945414373117808	2	2
resin	3	0.11531015433463516	2	1
fruitless	3	0.17126954698699284	2	1
gestalt	3	0.10370652578389979	2	1
objector	3	0.09665602338461705	2	1
behaviouristic	3	0.08719804651551517	2	1
behavioural	3	0.09362284980536655	2	1
richer	3	0.12620020422952885	2	12
undergrowth	3	0.1478213875925399	2	1
neuron	3	0.049808587042548425	2	1
individually	3	0.19418464300004754	2	1
interact	3	0.11917490647586075	2	1
misguide	3	0.10926451467491809	2	2
qualitative	3	0.07893713716501023	2	2
interaction	3	0.05829543355639529	2	2
neurophysiological	3	0.09061635905563174	2	1
greatly	3	0.17392037620592193	2	1
temporarily	3	0.21783310461876962	2	1
posterior	3	0.15198533944066817	2	4
metaphor	3	0.09933598103206594	2	1
hearthrug	3	0.07913949623658152	2	1
upsurge	3	0.0751082158922004	2	2
serviceable	3	0.20121123822917752	2	3
dmus	3	0.08816883195801073	2	1
ecologically	3	0.14651151393946701	2	1
crag	3	0.12720884171870198	2	1
rachel	3	0.18322197592424164	2	1
beautifully	3	0.15941869283402513	2	1
tense	3	0.10267618917608241	2	8
editions	3	0.14936872839202683	2	4
ripe	3	0.17147338418502053	2	5
italic	3	0.09725081049728439	2	5
signifier	3	0.0616759625517234	2	1
utterly	3	0.09456742026802485	2	1
intentional	3	0.17024857577150143	2	2
heresy	3	0.14236013485899612	2	2
skeptical	3	0.05867988292319748	2	2
professionally	3	0.16856194667805688	2	1
inconsistent	3	0.06318241447073196	2	3
reinstate	3	0.06912816396610681	2	2
irredeemable	3	0.10519320600916038	2	2
rediscover	3	0.08320819535346731	2	1
thinker	3	0.12974731415046112	2	2
arbitrary	3	0.19209448911680904	2	1
speculative	3	0.19449306855378956	2	3
stud	3	0.16655760812900075	2	7
cosmetic	3	0.16303113620649723	2	3
published	3	0.2015082103309015	2	5
conventionally	3	0.24296208164611688	2	1
frye	3	0.06496838013945265	2	1
unfavourable	3	0.15407871698845188	2	3
dilute	3	0.20615545106286212	2	3
pedagogic	3	0.17649152159219691	2	1
aegis	3	0.0785349409794928	2	2
sidney	3	0.12104901351848181	2	1
dryden	3	0.08991286357155677	2	1
journals	3	0.07138908283883165	2	5
inflate	3	0.17662060853269068	2	5
quest	3	0.14681427609590555	2	7
resent	3	0.13928871782974583	2	2
contour	3	0.14719167968059602	2	4
color	3	0.11982631532596959	2	15
atom	3	0.1620630056968383	2	2
unrelated	3	0.2182732622550221	2	2
hatch	3	0.1551168699716697	2	8
consistently	3	0.26846165953045925	2	1
discursive	3	0.14500006045123381	2	2
rainy	3	0.08612694581304962	2	1
thrown	3	0.18378526029290174	2	17
duly	3	0.17721743957851008	2	1
saver	3	0.11382006147519493	2	2
malawi	3	0.12580739368167349	2	1
probable	3	0.15791062035519457	2	3
greed	3	0.11824087444992726	2	2
inability	3	0.08578876899553482	2	2
intensely	3	0.22999720155113448	2	1
placate	3	0.09328757880502418	2	1
easier	3	0.0032495651108956545	2	12
hector	3	0.00413546410549448	2	2
raleigh	3	0.004294019096684883	2	2
pennsylvania	3	0.005226960209810431	2	3
doctrinal	3	0.1493869099487807	2	1
convertible	3	0.20978271446540722	2	6
citizenship	3	0.1626814438639849	2	2
repression	3	0.11092737092310656	2	3
constrict	3	0.20926921440837953	2	2
catalyst	3	0.17518511097703462	2	2
indistinguishable	3	0.10276973873183497	2	2
legislative	3	0.21382919692107147	2	2
abode	3	0.1862868506119125	2	4
infinitely	3	0.15212620251934858	2	2
loser	3	0.1774055136200221	2	3
italians	3	0.14995944086741073	2	2
distrust	3	0.12062617894842668	2	3
recreation	3	0.1877896512941546	2	2
marvellous	3	0.1701404603793968	2	3
regulator	3	0.12002323623191562	2	3
basin	3	0.15238852330634914	2	5
skipper	3	0.22693353192217813	2	4
skip	3	0.2122420428999712	2	8
slowdown	3	0.15697053374691763	2	1
rancour	3	0.133259812027696	2	1
ang	3	0.14349622890542643	2	1
proportional	3	0.1848025256416358	2	3
cooke	3	0.16412045056337443	2	2
lurch	3	0.18477609632115546	2	9
undertaken	3	0.1921372955590733	2	5
rive	3	0.17453167663404076	2	2
unthinkable	3	0.11969491723559711	2	1
obstruct	3	0.18354410699151888	2	3
windsor	3	0.2088893224111679	2	2
sizeable	3	0.22998105262028823	2	2
maturity	3	0.15368170099490752	2	3
waugh	3	0.11270969168443827	2	1
personalise	3	0.20297143823613675	2	1
bee	3	0.08829082405494752	2	2
gospel	3	0.11891893277701578	2	5
affection	3	0.15240462958359738	2	1
folly	3	0.15852962397551074	2	4
perry	3	0.216883539688854	2	4
amalgamated	3	0.07386053212995362	2	2
hitchcock	3	0.1206641155781653	2	1
traitor	3	0.1301846907750712	2	2
slither	3	0.14863475686179606	2	1
biscuit	3	0.0886368137880601	2	2
fowler	3	0.12785629497321818	2	2
fond	3	0.13170460215520774	2	4
reconsider	3	0.14272626389056456	2	2
inaugurate	3	0.19155451601112874	2	3
pedigree	3	0.19717184150672393	2	4
espouse	3	0.1588007855106064	2	3
demise	3	0.16497078632930814	2	2
touchstone	3	0.22036141204064483	2	1
flurry	3	0.13863020934996587	2	4
swimmer	3	0.1427011172935715	2	2
mistrust	3	0.1348391311565823	2	3
salmonella	3	0.08138701331506253	2	1
emu	3	0.14861259548564054	2	2
eminence	3	0.2219841664212295	2	2
testing	3	0.2207799950424815	2	10
prudent	3	0.17479972839178673	2	1
symbolise	3	0.16912123307687768	2	2
offing	3	0.13944590745182758	2	3
rouble	3	0.0833095454890685	2	1
fo	3	0.18384957241749925	2	1
lifer	3	0.11438176686206732	2	1
hacker	3	0.10839982276213911	2	4
glee	3	0.17727974956587442	2	2
certainty	3	0.09303289504629415	2	2
ecstatic	3	0.07992622174182802	2	1
disqualify	3	0.13814965774293078	2	2
portuguese	3	0.19903014470471883	2	3
federation	3	0.20323844023973256	2	3
upheld	3	0.18158163127062865	2	3
protestation	3	0.14464175956743683	2	2
robbery	3	0.08486242244097442	2	2
harrison	3	0.20224837822073372	2	4
marketable	3	0.1031702458364308	2	3
spiral	3	0.1373336693658003	2	10
euro	3	0.1466801475212727	2	1
medea	3	0.1598609699346383	2	1
heady	3	0.13118695353225118	2	3
elder	3	0.1489815317774562	2	4
formidable	3	0.20930198021460744	2	2
opinions	3	0.09233526929918116	2	6
bethune	3	0.07864953711001843	2	1
vicar	3	0.19393793183891875	2	3
curate	3	0.15628773197134052	2	1
vocation	3	0.1378633997269335	2	2
curiously	3	0.17634660986914827	2	2
slower	3	0.08464679888216516	2	7
solomon	3	0.15281052807422377	2	1
obsolete	3	0.20967955314000042	2	1
rarefy	3	0.07972420506701683	2	3
wearer	3	0.06778589519727977	2	1
incidence	3	0.11679223735449358	2	2
lag	3	0.17097953260359577	2	7
colonist	3	0.13666379060957975	2	1
subsist	3	0.10544818210491076	2	1
parts	3	0.21209477193526471	2	18
gig	3	0.08973446896301325	2	6
holmes	3	0.15404028122133406	2	4
impossibility	3	0.10238504536890702	2	2
subtitle	3	0.15818678448812404	2	3
vulnerability	3	0.15392384618315091	2	2
flaw	3	0.12662187475736644	2	4
autonomous	3	0.2082324507925817	2	3
bitterly	3	0.1769808372933002	2	3
selling	3	0.08322746886765846	2	9
advancement	3	0.1379642661942961	2	3
appall	3	0.10283554744655506	2	2
manpower	3	0.15108206939655736	2	1
bankrupt	3	0.1653534711680956	2	3
revel	3	0.15608345731029416	2	3
denunciation	3	0.0689118691553799	2	1
ideologue	3	0.089211509730729	2	1
benchmark	3	0.14022293631610624	2	2
protectionist	3	0.10307757013560485	2	1
ro	3	0.2923667428990125	2	1
recollection	3	0.06940606065355585	2	3
utmost	3	0.12306043714559123	2	4
viii	3	0.074512283573502	2	2
fantastical	3	0.07165889651249013	2	2
unseen	3	0.1286587713387071	2	2
careless	3	0.17853284096603897	2	3
abrupt	3	0.19246778986246402	2	4
haul	3	0.16101575800842252	2	4
companionship	3	0.14148426838082498	2	1
gasp	3	0.10403808850717695	2	2
bernini	3	0.13099934286634382	2	1
prerequisite	3	0.13663166301916838	2	2
explication	3	0.11058313827157136	2	2
prevalent	3	0.16820515260171467	2	1
tiptoe	3	0.13930788721400375	2	4
weld	3	0.15382448106872024	2	5
ecstasy	3	0.10071757310476319	2	3
scrape	3	0.1579787408516452	2	10
brow	3	0.14069379109269756	2	3
suck	3	0.19402163268987305	2	8
paw	3	0.15163408648201263	2	4
crease	3	0.12897574469039988	2	7
relic	3	0.15502497323921227	2	2
limp	3	0.18196709983657533	2	5
diagonal	3	0.15728691938067071	2	7
attacking	3	0.08243761120964954	2	7
longitudinal	3	0.1472363322331646	2	3
beware	3	0.15789427755731048	2	1
ripple	3	0.22422791340712456	2	4
pulse	3	0.21013809044871168	2	7
slant	3	0.16033444482894435	2	6
sceptre	3	0.06950708773545818	2	2
duck	3	0.07635547125619739	2	8
shriek	3	0.0837717647259294	2	3
drab	3	0.03553429839099901	2	5
lurk	3	0.10880860340342997	2	3
attic	3	0.008070091051878022	2	5
zeal	3	0.004876516269155158	2	3
slacken	3	0.004711251143187045	2	4
hazy	3	0.0028199584266482094	2	2
oatcake	3	0.009477681637949487	2	1
hay	3	0.1787403342934719	2	2
tramp	3	0.11906783904051406	2	10
mist	3	0.11102995467003289	2	4
gravel	3	0.08815767464962225	2	4
stubborn	3	0.14894457768547217	2	2
squeal	3	0.09368515466068598	2	3
unduly	3	0.22354075940071036	2	1
hefty	3	0.25250830248382017	2	3
irritable	3	0.1482234855427029	2	3
myriad	3	0.20298721175254655	2	3
whoop	3	0.08562538961656889	2	3
furiously	3	0.21393224814684178	2	3
frenzy	3	0.1843260124385202	2	1
clasp	3	0.18976556519046486	2	6
aisle	3	0.11501867846701304	2	3
slough	3	0.1546247904995335	2	5
manse	3	0.08515592769529386	2	2
forts	3	0.05750272074617798	2	5
stow	3	0.16125015217751396	2	1
cannon	3	0.13632814489087763	2	8
recharge	3	0.15246700545653544	2	2
readiness	3	0.13481776387350172	2	4
bracken	3	0.13662083778603495	2	2
chary	3	0.11116174067127664	2	1
sunrise	3	0.13749276586460804	2	4
rigorous	3	0.14910574441869437	2	2
etiquette	3	0.10037201320262523	2	1
dim	3	0.09467250961925482	2	10
drinks	3	0.15383884423328187	2	10
regrettable	3	0.16605097319054965	2	1
streak	3	0.16383737156859016	2	7
aloud	3	0.07339803882971951	2	2
mackerel	3	0.06580388802943833	2	2
blunder	3	0.19708611149177332	2	4
tenderly	3	0.1352167382748605	2	1
dawdle	3	0.18437525449886846	2	3
indians	3	0.11668333292814541	2	3
wedge	3	0.15707695977037614	2	9
torso	3	0.021212047214463903	2	1
squat	3	0.15642676673264008	2	8
reps	3	0.196480988473025	2	2
trapezius	3	0.07421131171724478	2	1
hazardous	3	0.19026683617873152	2	1
midway	3	0.17497256773627504	2	4
specification	3	0.15334089876536092	2	4
bracket	3	0.09775570938877547	2	7
tulip	3	0.1392788068865666	2	1
danseuse	3	0.09884255574243994	2	1
meditation	3	0.1530859906229298	2	2
pigeon	3	0.1308050022283296	2	1
dart	3	0.17858533666613638	2	6
triumphantly	3	0.17406510340864412	2	1
crow	3	0.21875561719601755	2	9
playful	3	0.13655750395047295	2	1
bodies	3	0.1301793464303563	2	12
spaciousness	3	0.11480679270757525	2	1
encircle	3	0.2369259448147628	2	2
examples	3	0.04939335026802283	2	6
downward	3	0.18060935790314847	2	3
classically	3	0.18959294548695604	2	1
fantastic	3	0.16698931686489252	2	5
napoli	3	0.19877984201112567	2	1
plebeian	3	0.06857160211806261	2	2
spellbound	3	0.09979879452758873	2	4
solemnly	3	0.18365385427956904	2	1
bravura	3	0.1267737411483764	2	1
authentic	3	0.1845026644711313	2	2
stab	3	0.19785644556953366	2	6
delicacy	3	0.1532189071488168	2	7
utilise	3	0.08275534787079171	2	1
pastoral	3	0.17482285389983498	2	6
balcony	3	0.005708967351268875	2	2
departure	3	0.17893569642162022	2	3
apprehensive	3	0.19933008438647337	2	3
stanza	3	0.1473767693507468	2	1
cunning	3	0.109969062595628	2	5
byzantine	3	0.005751380489458706	2	4
portsmouth	3	0.18233586001005128	2	3
peck	3	0.2192382592722633	2	8
cemetery	3	0.2023755074333842	2	1
clumsy	3	0.18382497414222554	2	4
unforgettable	3	0.1938810619141742	2	1
delta	3	0.2320468425167177	2	3
flee	3	0.1400412617252201	2	1
investments	3	0.1620915388502364	2	6
trolley	3	0.11756728642649712	2	1
jaw	3	0.16478038793316882	2	7
reassurance	3	0.1113912796955252	2	1
spate	3	0.12469156778286476	2	3
grotesque	3	0.11214982819383416	2	3
tussle	3	0.1368878401402701	2	3
spinal	3	0.05986618570815024	2	2
dissociate	3	0.1001400474893072	2	3
skilfully	3	0.1138037246856997	2	1
severely	3	0.12399790867556841	2	3
revised	3	0.1466276934038014	2	4
kremlin	3	0.16842154607577278	2	2
arab	3	0.20103607090140888	2	2
behest	3	0.18128112512245764	2	1
disband	3	0.16492617772884074	2	2
embankment	3	0.1871010102083663	2	1
speedy	3	0.13339247119353906	2	2
feat	3	0.16391137673585301	2	1
dissipate	3	0.21259485207295548	2	4
sainthood	3	0.11585315302171757	2	2
pizarro	3	0.12190923954592603	2	1
dispel	3	0.1292169717377547	2	2
halles	3	0.08352629923937833	2	1
organised	3	0.12573844316707783	2	7
statesman	3	0.14025958769404887	2	1
momentarily	3	0.1951273747324783	2	2
ensemble	3	0.1844558964820462	2	5
chat	3	0.15834995937683435	2	4
fog	3	0.11945271253671903	2	4
charming	3	0.14859697613708836	2	6
colombia	3	0.13759169072695643	2	1
tibet	3	0.1440662001416186	2	1
diplomacy	3	0.14881552806651155	2	3
earthy	3	0.15999006783595426	2	5
hood	3	0.180031135729154	2	11
hugo	3	0.2302886346090518	2	1
characteristically	3	0.22624876532077268	2	1
goalkeeper	3	0.14239427653213732	2	2
gm	3	0.14296731707618712	2	1
truck	3	0.2154582427839923	2	3
eta	3	0.12566795124441235	2	2
killing	3	0.1222211797416592	2	19
vietnamese	3	0.06735430637443907	2	3
peoples	3	0.11773670918505474	2	7
sen	3	0.13215127326590834	2	1
sierra	3	0.16010911098338146	2	2
propriety	3	0.13069119892410744	2	1
bald	3	0.09956334129281756	2	4
consultancy	3	0.1234256436677416	2	1
illicit	3	0.1603773040968833	2	2
spinner	3	0.18534556049072246	2	3
unequal	3	0.22580842861427283	2	2
oddly	3	0.13606237512620356	2	2
analytical	3	0.14677530480344203	2	2
malaysia	3	0.08519030736140105	2	1
circuitry	3	0.15388463143613118	2	1
ironman	3	0.09208681491830599	2	1
medics	3	0.09255570146321312	2	2
bastard	3	0.11649589558552602	2	4
cloister	3	0.16190714397226622	2	5
pater	3	0.14957659964238393	2	1
aesthete	3	0.0746232118031045	2	1
wilde	3	0.13374855491839346	2	1
leonardo	3	0.11205420740986345	2	1
romanesque	3	0.0020860287201024397	2	1
opaque	3	0.0035607726211991375	2	2
contemplation	3	0.08220990541535407	2	2
parisian	3	0.20780509370573527	2	2
transparent	3	0.18723454631942538	2	4
vibrant	3	0.21642897179224732	2	3
magical	3	0.1426442287312074	2	1
proliferate	3	0.1439300951652505	2	2
mortal	3	0.1637918336955426	2	5
solemn	3	0.19070440292389845	2	2
evaporate	3	0.08524777449290966	2	4
ascetic	3	0.041358196467926746	2	3
pubs	3	0.12359938322023682	2	1
richardson	3	0.1346370586858208	2	2
identikit	3	0.1582272791733047	2	1
steakhouse	3	0.06633574089470436	2	1
theft	3	0.1395511099935717	2	1
karate	3	0.09946566216196095	2	1
inhabitant	3	0.1960413133478116	2	1
planet	3	0.12898794345132436	2	3
challenger	3	0.1965829556731824	2	1
avail	3	0.08565418385425967	2	4
ascend	3	0.24074989846375539	2	8
pertinent	3	0.12305618988606522	2	2
tread	3	0.12069299069405522	2	10
amiss	3	0.06734686837106774	2	4
mundane	3	0.12161247631426546	2	3
turgenev	3	0.1027859135541856	2	1
episode	3	0.15146650249237495	2	4
cornered	3	0.04446651234993678	2	4
perverse	3	0.19793191986540623	2	3
proton	3	0.12487351983837829	2	1
particle	3	0.1143342792586376	2	3
molecule	3	0.11443586079161379	2	2
kennedy	3	0.008341423198686212	2	2
cruelly	3	0.00611322991726948	2	2
labyrinthine	3	0.004719387917615836	2	2
muddy	3	0.12726771461587263	2	7
rucksack	3	0.12091628922160798	2	1
semitic	3	0.15128661974210686	2	3
gentile	3	0.184473424121261	2	5
unintelligent	3	0.11488269253678333	2	1
uncharitable	3	0.10833955131304444	2	1
untrue	3	0.03875966140688588	2	4
rainbow	3	0.18133185209162295	2	2
ubiquitous	3	0.22704046087084587	2	1
vent	3	0.10025913748183235	2	7
progression	3	0.139486808624628	2	3
splendour	3	0.13214632326490253	2	2
delineate	3	0.18565189319459316	2	6
viola	3	0.12061562535860544	2	3
patiently	3	0.160535836261367	2	1
iv	3	0.1515004511228676	2	3
percussionist	3	0.12122472990805681	2	1
uncanny	3	0.07228104649025635	2	2
exude	3	0.09680452592241369	2	2
didactic	3	0.13465685712202538	2	1
interminable	3	0.17518208242074854	2	1
punt	3	0.13188876145049763	2	6
knowledgeable	3	0.20467771928531112	2	3
accomplish	3	0.19392406202977638	2	2
stuttgart	3	0.14439355654010208	2	1
beaverbrook	3	0.14223506968659913	2	1
marble	3	0.14909855060505559	2	4
judith	3	0.15052942939338632	2	2
auspice	3	0.1524195494611061	2	1
sausage	3	0.17151729376348654	2	2
dreary	3	0.2210973394474559	2	2
ardent	3	0.18952412225042473	2	3
apology	3	0.10801174594063949	2	3
exacerbate	3	0.13432899992359784	2	2
grievance	3	0.0904692915597578	2	3
things	3	0.07645719107101641	2	13
shrine	3	0.16080985144262494	2	2
bearing	3	0.15672016588689022	2	20
imminent	3	0.18334034759043338	2	1
stifle	3	0.1330021059415314	2	5
policyholder	3	0.128730078155136	2	1
brazilian	3	0.1854592758288797	2	2
smolensk	3	0.13965722084982046	2	1
sown	3	0.1814233627548328	2	4
conspiracy	3	0.08719813020344476	2	3
situate	3	0.09721364720261964	2	2
gratify	3	0.10830492614595937	2	2
ecumenical	3	0.1427254467728558	2	2
amsterdam	3	0.1517914338650521	2	1
buzz	3	0.1369100574022145	2	6
years	3	0.12365668010528937	2	7
jam	3	0.16454267018529337	2	11
kids	3	0.08955033786463336	2	7
economically	3	0.15992046668259427	2	3
orbit	3	0.13717237164635906	2	6
nationalise	3	0.13411090219126376	2	2
boss	3	0.1900772540823518	2	8
nairobi	3	0.1193337791768911	2	1
sooner	3	0.11047542794942948	2	3
imaginative	3	0.1998250938485264	2	1
si	3	0.1492253404770023	2	3
chagrin	3	0.07443093473263666	2	2
racial	3	0.16761475797469638	2	2
orthodox	3	0.21696701901874704	2	3
fume	3	0.1316899896337185	2	5
pall	3	0.0904754820897123	2	11
subcontinent	3	0.07078735590159053	2	1
interpreter	3	0.1484087701700921	2	4
ambulance	3	0.10617243826784122	2	1
assembled	3	0.21650558046611879	2	3
countless	3	0.1396220542946536	2	1
rusty	3	0.22703315896195642	2	4
afresh	3	0.20220139478284804	2	1
penal	3	0.15882933939093147	2	3
meticulous	3	0.17713913795171463	2	2
sterile	3	0.23586591714849367	2	3
magnet	3	0.16869017452596127	2	2
leach	3	0.2506798215795841	2	4
salmon	3	0.17712506029127675	2	5
dusty	3	0.1638336940901485	2	2
tonne	3	0.1134249708090969	2	1
dioxide	3	0.03921489123331675	2	1
disrupt	3	0.16678861207860707	2	3
flatter	3	0.19422727880286875	2	16
dearly	3	0.14423577506659266	2	3
horrify	3	0.20560521295131154	2	1
ignorant	3	0.11432002902649434	2	3
defection	3	0.1449220260404681	2	2
racism	3	0.09600906843524663	2	2
stylised	3	0.13670164666831755	2	2
downgrade	3	0.17494127261201078	2	2
riverside	3	0.22437762803202654	2	2
mar	3	0.21071586436044545	2	4
persist	3	0.14295858495030722	2	3
deutschland	3	0.08263085349320809	2	1
microwave	3	0.12861734352265988	2	3
marconi	3	0.11461845439483735	2	1
vessel	3	0.1893839531265479	2	3
17th	3	0.1611731690451614	2	1
polar	3	0.1423475590541731	2	6
supervisor	3	0.15971837785467954	2	2
cane	3	0.211826929479758	2	4
skinhead	3	0.1196501439609684	2	1
ski	3	0.17891996673499677	2	2
banner	3	0.18915310369460517	2	4
muslim	3	0.185944739886682	2	2
confide	3	0.0678252629226902	2	2
censure	3	0.16817250330580225	2	3
emphatic	3	0.13262521941917135	2	3
allocation	3	0.0890447960708497	2	3
inflexible	3	0.2310671740009175	2	4
underestimate	3	0.13061865738314204	2	4
countess	3	0.08530310448944194	2	10
crook	3	0.1445294802563609	2	4
ghetto	3	0.21102577161199462	2	3
acclaim	3	0.15689029349596706	2	3
associates	3	0.10926556404032624	2	8
redress	3	0.0826659369242146	2	3
shin	3	0.20124690629785483	2	5
tempo	3	0.09324432107446672	2	2
applaud	3	0.1270106833299821	2	2
albion	3	0.17639135936230055	2	1
blake	3	0.09255304571499567	2	1
benjamin	3	0.12093196500885184	2	2
emanate	3	0.12229625984937902	2	2
libretto	3	0.09917612488900858	2	1
irrelevance	3	0.14711885444427597	2	1
throb	3	0.16032085620788053	2	5
independently	3	0.18257858110251227	2	2
karsavina	3	0.05581981857815518	2	1
virtuoso	3	0.23670364616775566	2	3
cran	3	0.1284449602161061	2	1
hamlet	3	0.1227844165543834	2	3
othello	3	0.1409301627441006	2	1
nuance	3	0.1136799021826597	2	1
chopin	3	0.0681349124000467	2	3
separately	3	0.19504133231545343	2	1
alignment	3	0.11867385276796323	2	4
troupe	3	0.09583191223699972	2	1
grandeur	3	0.11158920862233968	2	2
aristocratic	3	0.114321438989836	2	1
highland	3	0.18049882903798886	2	2
subtly	3	0.1206584330074862	2	1
pleas	3	0.12511591843213513	2	3
classification	3	0.18037927268374068	2	4
exponent	3	0.20629765596836683	2	3
theorise	3	0.13621822681294182	2	1
cleverness	3	0.08797979678138412	2	3
locals	3	0.18407765113838337	2	2
evict	3	0.2092130866855729	2	2
excise	3	0.22849896591275465	2	4
rustic	3	0.22978656622252192	2	4
champagne	3	0.2063774213557	2	2
sediment	3	0.1019963672248398	2	3
humble	3	0.20035046334828013	2	6
serf	3	0.1356812430349167	2	1
oppress	3	0.12628471844749523	2	2
mockingly	3	0.18094274022864568	2	2
prowess	3	0.10127452852176078	2	1
consumerism	3	0.0979549787434248	2	2
given	3	0.21383628388587908	2	47
selector	3	0.22005442253972277	2	2
demeanour	3	0.17464409587711005	2	1
discomfort	3	0.11794089868156783	2	2
rodin	3	0.12159585185404242	2	1
worthless	3	0.19103158056273906	2	2
slack	3	0.205330539141763	2	17
hooke	3	0.2172460907587586	2	1
dubious	3	0.22932964774099562	2	3
barb	3	0.1582175778053849	2	5
insignificant	3	0.21743005889539435	2	4
superficially	3	0.17002570685504867	2	1
reasons	3	0.10731666957822165	2	9
shatter	3	0.18441924251125738	2	3
overlap	3	0.14558049867419753	2	5
fa	3	0.1482761049059158	2	1
confirmation	3	0.15179039415368004	2	5
fixture	3	0.15760804992462688	2	4
guaranteed	3	0.12570982228754268	2	4
aspic	3	0.006732285229052411	2	1
decadence	3	0.09168029050703734	2	1
amplification	3	0.1414608836284018	2	3
sentimentality	3	0.1032386692380672	2	2
laid	3	0.17784044288965065	2	6
cripple	3	0.12046440292191411	2	3
lurid	3	0.14997034407014131	2	4
horn	3	0.12497191293565231	2	12
python	3	0.09907634158256184	2	3
viewing	3	0.11926554788366184	2	5
seriousness	3	0.025639839369565414	2	3
compel	3	0.0034843277531125074	2	2
orphic	3	0.003550165323340219	2	2
orpheus	3	0.010956134327438952	2	1
achievable	3	0.23411502194565634	2	1
reformer	3	0.1389989166991201	2	2
perestroika	3	0.09520813011340275	2	1
courtyard	3	0.1335460164162777	2	1
buddy	3	0.1880499690460065	2	1
klein	3	0.18229487317765172	2	3
fare	3	0.21306686876980682	2	6
fm	3	0.07520577147668643	2	2
painless	3	0.1849491107205938	2	2
fourteenth	3	0.20177968068083038	2	2
tensions	3	0.09983909796985013	2	6
compensate	3	0.13113011277988626	2	6
cutting	3	0.12118257745645167	2	54
satirical	3	0.18763264500082433	2	1
immune	3	0.09268324504453822	2	5
discourage	3	0.19118292602052542	2	3
concurrence	3	0.017412472683484892	2	4
told	3	0.13472387542115194	2	8
soup	3	0.15939447356866157	2	4
holocaust	3	0.08259190741094975	2	2
leningrad	3	0.13438295487247906	2	1
lowly	3	0.20234225614061482	2	4
worm	3	0.14665829233255082	2	5
schiller	3	0.11485126224591509	2	1
dawson	3	0.25573198773166905	2	1
gardens	3	0.08832642750966091	2	4
wider	3	0.12293678616282626	2	7
boycott	3	0.1883565317246281	2	2
omit	3	0.1530048291867514	2	2
consensual	3	0.12986561468203175	2	1
approximate	3	0.20710265759567767	2	5
random	3	0.19821014195293654	2	1
