Word	Frequency	Diversity	Clusters	Density	Synsets	WikiFreq
disc	384	0.25030048090901696	77	0.4533634809952574	4	37
bra	18	0.18599708212589058	5	0.43183126599361976	1	33
follow	210	0.3653594765281448	32	0.39360546856326384	24	110
ahead	27	0.2535352322184642	7	0.3814020825867174	8	110414
van	19	0.25577849290278776	4	0.36492741189682276	5	465195
exist	124	0.38241280684512574	22	0.38986290086614656	2	414539
believable	4	0.009044018642318963	2	0.962939543308741	1	39
streak	3	0.16383737156859016	2	0.6347725409156569	7	1365
temperature	24	0.18753957894990156	6	0.45747766258465467	2	8813
magnet	3	0.16869017452596127	2	0.5805490529311551	2	7636
courtesy	8	0.22489333414877205	4	0.5492757678900344	3	2146
global	15	0.25426905913691106	4	0.46639378457931646	2	36
ultimately	13	0.2984772170077615	2	0.4921284682360401	1	132747
interesting	40	0.26607182223765263	9	0.4383709055763944	4	35434
tree	92	0.19473063894872164	15	0.47318038126588957	7	144
brief	24	0.3346656226404274	5	0.4417337415679771	6	1926
regard	48	0.3109968213645344	7	0.42840229165145666	10	11783
maria	5	0.19025891681079754	2	0.49842711670590667	2	836
quid	3	0.03920737056375804	2	0.9637366907057634	3	829
sinner	3	0.13914935412459906	2	0.6521288109690779	1	2808
philadelphia	4	0.1833540994323454	2	0.733117724027985	1	73
identification	3	0.17522540417646368	2	0.7082784902681323	5	95
urgency	5	0.14652434202710624	2	0.4811566610773299	4	282
unilateralism	6	0.11892930599958525	3	0.7148369484751415	1	36
gospel	3	0.11891893277701578	2	0.6398804952456746	5	22968
satirical	3	0.18763264500082433	2	0.6510941937577993	1	638
impetus	9	0.17532438761152885	3	0.5766654603852329	2	229
forestry	3	0.17776189449965793	2	0.6628740549009923	1	13640
unpleasant	8	0.22516229007577426	2	0.4170039851171366	1	6594
wooden	8	0.19847236030921944	3	0.4892527251274342	2	91358
pollute	4	0.18164241681684679	2	0.4327225673509169	1	107
sensation	17	0.1710630832245401	6	0.5537112025377765	5	4655
classics	4	0.13725311335616802	2	0.5290153533480341	3	76
fluid	5	0.21622026358211016	3	0.5977714879233557	7	5276
creep	4	0.261447873171043	2	0.5940086951632437	8	46
capitalise	4	0.2105114537895016	1	0.47942683684869464	6	80
schiller	3	0.11485126224591509	2	0.6166283392135785	1	7545
composite	6	0.22365332106569505	3	0.3720364048961364	4	11850
beforehand	3	0.11588078886403697	2	0.7966930203810035	2	6328
sunday	41	0.24975996440898085	6	0.4081166196343598	2	148
quit	4	0.16308390277840137	2	0.5524206464391401	5	193
academics	20	0.1918830415487685	5	0.46410099697330975	1	2610
prominence	7	0.18313685977555133	2	0.5140031914001477	3	490
ubiquitous	3	0.22704046087084587	2	0.7456265003633931	1	621
upward	8	0.21515828745256788	4	0.5891943792666237	4	245
anticipate	9	0.24911077518226488	5	0.44058795884932883	6	440
shout	16	0.19431276861143115	5	0.43853952483135317	5	691
percentage	7	0.21835482198637582	3	0.5558654459179682	2	92660
abstract	18	0.25932696402820515	5	0.3913732942901705	9	15371
hazy	3	0.0028199584266482094	2	0.9999705045678182	2	497
dualism	5	0.08132804453841111	3	0.6555660427626054	1	302
clamp	10	0.23311140843790196	1	0.6019599489295362	3	143
chocolate	7	0.19751260926352815	2	0.6072076957066582	3	16874
paterson	5	0.17971270584420182	2	0.7128785512358107	2	19070
crime	50	0.18716101671804874	14	0.4541318856746121	2	111
relevant	20	0.2941261487876461	4	0.49392151886795355	1	48629
frequently	44	0.30998395608495294	10	0.4196118750320587	1	140758
sand	19	0.22536571928495452	4	0.3560720139038789	4	27844
numeral	3	0.01588963334050227	2	1.0	2	796
radial	4	0.15723550230129002	2	0.6605375102641917	5	3305
jesus	5	0.157587818151257	2	0.5736698672985747	1	101
processor	14	0.17740057792558003	4	0.5284239272491581	3	4075
mile	33	0.18977896898855356	7	0.37971966529962786	8	71
doubtless	8	0.25282293360644914	3	0.5342644065716085	1	124
sharply	18	0.28621470355610695	4	0.4257738795747934	4	15215
reasons	3	0.10731666957822165	2	0.6313967329286037	9	7690
disposition	7	0.14453511815464223	3	0.5933007499832946	4	1211
boom	16	0.2468256758738437	2	0.5026250369072665	10	419
appearance	32	0.268854934456522	9	0.4529530637591816	6	21050
halve	6	0.05129069729773161	2	0.9769887754194164	1	284
bag	17	0.18427452460605134	4	0.41759389267734803	14	122
warrior	6	0.1986438050778001	3	0.5194358263504988	1	44027
wearer	3	0.06778589519727977	2	0.6263701405119824	1	121
means	66	0.27680419528242145	13	0.45778296941524177	11	154718
distortion	11	0.16864528179491212	4	0.48203359011532787	6	1973
steep	15	0.19195214222768733	5	0.5529427016641747	6	170
precise	9	0.2267885822394103	3	0.4810118319871487	2	27049
alkaline	4	0.130900084842015	2	0.5319466383651853	1	1295
completely	29	0.31151617925783465	5	0.35163829494980425	2	150189
velvet	4	0.1410753709097551	2	0.5231139776450805	3	30
career	48	0.26575332246444966	11	0.38943612505977176	3	1312203
presume	6	0.22285865093032878	2	0.5244980216742527	4	577
absent	7	0.24605238872191082	3	0.5531972650653418	4	29682
supervision	6	0.22080328409810437	2	0.5993529074328436	1	3716
accusation	7	0.12892827124975254	3	0.5534969908591979	2	1597
running	5	0.22999924351581374	2	0.5814304141613613	52	65
malawi	3	0.12580739368167349	2	0.718718454246178	1	17852
lurid	3	0.14997034407014131	2	0.6298280728883004	4	1233
trial	29	0.21268589488172712	8	0.4269818141916902	6	53780
entrance	12	0.2092460714652138	4	0.5368782680519908	5	97
characteristics	12	0.19688027533175853	5	0.45408464476645877	4	3935
consent	11	0.20633141868916158	3	0.5939603494043562	2	3072
senna	7	0.1240367229421987	3	0.7857567597968775	1	299
removal	19	0.23323708889838252	6	0.571541531602831	2	5122
knot	3	0.16524673326211917	2	0.6991444155294163	10	3093
kids	3	0.08955033786463336	2	0.8001856200680095	7	18532
pantomime	7	0.1479503708145154	3	0.522015722698657	2	1077
medics	3	0.09255570146321312	2	0.7990348802009044	2	811
integrate	11	0.22476445382112809	4	0.6765714631575733	4	19546
delta	3	0.2320468425167177	2	0.43546115314523526	3	12548
exclusion	5	0.15011472857439478	3	0.4987404659701703	4	2923
enclose	6	0.2669785695997198	2	0.5950852957612341	4	728
down	314	0.25868131976106745	41	0.39628592981338734	26	20838
quill	4	0.0727605853162793	2	0.8961900367519129	4	406
tribal	3	0.16442495287441283	2	0.5016686759151711	1	14411
fate	8	0.23217137319599682	2	0.42312854010715084	4	642
pledge	8	0.2699611105830292	3	0.5004727783925	9	4247
dioxide	3	0.03921489123331675	2	0.9541681640955759	1	513
chief	61	0.28269085604797645	13	0.42797544706235197	4	41298
fruitful	3	0.17419494582172865	2	0.6510066393579075	1	152
exposure	11	0.21723463777987953	4	0.49183438334172996	10	7049
impression	19	0.16688363865983877	5	0.49193682448764603	9	39479
public	242	0.27925302692136994	39	0.4586219953985945	4	368
jewish	11	0.2557199297472083	3	0.5186170421484367	1	742
chairman	77	0.22456575570075724	13	0.44771864843165804	2	143852
suffer	41	0.2611431019908228	8	0.40297887863053	11	1371
morris	8	0.2909213663982499	3	0.5487829338092778	4	379
unknown	21	0.241853135615875	6	0.43091129904914777	8	705
total	53	0.3367039320173064	11	0.4504643184951462	7	3201
molecule	3	0.11443586079161379	2	0.7085092786402186	2	1559
ballot	9	0.1505007809814776	3	0.5507398865682173	3	6676
kennel	5	0.1844485527862279	2	0.3819100073470568	2	2322
narrow	42	0.2967151047600665	10	0.47360753528139543	10	4347
refresh	7	0.2077085397046036	4	0.596133451247691	4	793
bay	7	0.20062638921740808	3	0.6067636783136112	10	100161
analyse	8	0.21983754584775533	4	0.5113954898187043	4	2973
farewell	6	0.17306135993611715	2	0.4727802783724547	2	3544
gorbachev	16	0.1188407353743979	4	0.4314839582625838	1	74
skit	4	0.13654389884671936	2	0.528795301254382	1	1548
coercive	6	0.17917659066899586	3	0.6539905723389894	1	250
consequence	41	0.18319252839118783	12	0.5367528558211297	3	79687
rose	16	0.29063835426859574	5	0.43516991964817	21	699
metallic	3	0.04349653596180725	2	0.8849656121930447	3	17712
cloudy	7	0.21601664166059747	2	0.6230995071233404	3	1942
morally	4	0.11018229676580904	2	0.6036400282676706	2	133
already	139	0.33214397919390426	20	0.38919741019942417	1	180
diverse	9	0.2471395673371212	4	0.511987905301395	2	1906
dirt	5	0.18567692508837455	2	0.661384840014961	5	27208
verse	15	0.1629034898022984	4	0.506233174924252	5	14129
dusk	4	0.13435790885267476	2	0.4481813538052315	2	8628
fashioned	4	0.10414692229149217	2	0.6908980843443224	2	77
linguistic	4	0.15660159125317666	2	0.5531098123617875	2	39417
anatomy	5	0.17137754404336147	2	0.5354875293295857	3	12240
shoulder	46	0.20704174037248071	11	0.4184861338497224	8	37
hook	11	0.17933397820992078	5	0.422612315740551	20	2722
husband	21	0.19677805642882076	5	0.35070376351336446	2	966
follower	5	0.2632268293291872	3	0.5618217468573186	2	1713
lung	4	0.12689483383066477	2	0.7509313443272145	1	7016
container	5	0.15537320007210184	3	0.6821554506152456	1	4631
spate	3	0.12469156778286476	2	0.7152640174427218	3	174
oust	5	0.2164849302981362	3	0.5707178880110397	2	318
addressable	3	0.0025517953162359865	2	1.0	1	98
successive	10	0.2748294653403585	2	0.523949474726618	1	2272
thickness	6	0.13914405747540903	3	0.5945873162614844	4	731
like	516	0.32680567970898433	62	0.36825998624831613	11	4881
dawson	3	0.25573198773166905	2	0.4841568439334922	1	36096
health	97	0.2624274831902431	19	0.4098866750079387	2	561038
medley	3	0.07000576754578254	2	0.7602851149387027	1	11233
outline	15	0.31285041390043605	4	0.45561778022424126	6	9981
swift	9	0.25691430596818027	3	0.42418425260024417	5	155
exploration	7	0.1763360844899689	3	0.6113995429892976	3	2131
tom	12	0.22707463674479036	4	0.5591395622986141	3	55
trait	4	0.1563961832104775	2	0.6258597037908767	1	1372
benchmark	3	0.14022293631610624	2	0.7506400367381635	2	2105
auction	12	0.1805683183040947	4	0.5632882928433962	3	5721
inimical	3	0.10769059369398253	2	0.7425697656502638	1	496
tailor	5	0.1776182842511643	3	0.6178260986461624	4	3808
chopin	3	0.0681349124000467	2	0.41956043184940583	3	10515
pest	6	0.15623346723402506	3	0.6490053535661113	4	14004
oscar	5	0.19541633554388255	2	0.5422905052932359	1	41
defendant	20	0.17184774956704343	7	0.5233197419023901	1	2018
guarantee	25	0.28195180473013864	7	0.4176388886885348	7	69
amateur	16	0.22744480754040675	6	0.4713051621127161	4	53027
yorkshire	15	0.23559586042702224	4	0.4549122682309792	1	95155
include	221	0.40230227469693725	33	0.4284590479186451	4	3873523
software	18	0.19684924252582497	4	0.4173495307307419	1	110
zealand	12	0.23091899223725432	3	0.4549560384864225	1	395581
peasantry	6	0.14209660023246037	1	0.5836427193370985	1	258
cage	5	0.21323482704653313	2	0.4099548517127846	6	917
reconstruction	7	0.17045204467630878	2	0.5366179687461176	4	18418
reminder	4	0.12252631476712511	2	0.6376070505155235	3	760
able	143	0.19446352071628042	28	0.473385077771126	4	80
perch	7	0.24519795793909388	3	0.49674621565398414	10	1451
mortality	3	0.11484421137704708	2	0.8404685284077136	2	2320
shortly	11	0.20883502883741328	4	0.5352873028796605	5	69023
sail	6	0.21722626175087054	1	0.4939386855333626	7	17532
cork	3	0.20074364594501973	2	0.4142543558617246	7	3100
exploit	14	0.3219677375454029	4	0.48115420451871765	4	1750
frighten	5	0.2763121595292943	3	0.5544107344167784	2	1238
clumsy	3	0.18382497414222554	2	0.5901493703834003	4	670
enormously	6	0.17780158449943975	3	0.5042179820772474	1	44
triceps	9	0.11888934445366145	4	0.744235603974434	1	84
acute	7	0.24427950335544812	2	0.5478488579170492	7	161
crown	9	0.23841609162488353	4	0.5614830727289254	16	70
metal	24	0.2570255380550209	7	0.37284817888967187	4	5098
regional	18	0.328670563217716	3	0.3833568343892717	2	2153
unwittingly	4	0.1830821530394702	2	0.7257706312217307	1	49
register	22	0.3092934236078642	5	0.4854270115800886	17	6635
curriculum	5	0.1277134019317895	1	0.6417965684811353	1	8818
subsist	3	0.10544818210491076	2	0.6533401311460223	1	2161
talleyrand	3	0.12442374468024693	2	1.0	1	1150
showroom	3	0.09250190154774048	2	0.6168754601217794	1	1225
explode	8	0.21891408917461325	2	0.3966136540502881	10	391
pension	11	0.1808769481887035	4	0.43214851675572047	2	14888
hugely	3	0.12159551087612246	2	0.6068638133630438	1	91
embark	10	0.19393058038227268	4	0.4741092505577539	3	415
associations	6	0.21765762644231113	4	0.5884765604760287	8	28864
assertion	7	0.1468831542735014	3	0.508348283494487	2	442
secrets	3	0.06442426537105668	2	0.833130680240789	3	6356
obsess	8	0.20051493119429173	2	0.5535331409738207	4	635
live	128	0.3084312594917515	27	0.3832007174767475	19	506
reservoir	4	0.21866758195725508	2	0.7182570493018154	4	31052
bot	4	0.10352334578462363	2	1.0	1	31
abrupt	3	0.19246778986246402	2	0.514883054227464	4	191
persuasion	4	0.08173391491846149	2	0.677793736560224	2	2189
communist	42	0.24294488002460723	11	0.45435980153886735	3	55555
piaget	7	0.0925446253390163	2	0.6417207932568303	1	1808
fisher	6	0.19755576732811342	2	0.548081817542785	2	2262
cache	4	0.22477894392819478	2	0.5259982488334891	4	40
tanzanian	3	0.19701793932037595	2	0.7070734294770121	2	5177
supplement	15	0.27567100770060443	4	0.5065602522682568	6	9397
principal	19	0.3010078262803469	5	0.5177663285387258	7	61660
conclusive	5	0.19305904329649226	3	0.5722908790783513	1	130
blazer	5	0.10800376620957856	3	0.6512736821729919	1	1664
bookstore	3	0.10920675812024372	2	0.7564481284387518	1	758
facile	4	0.21506432269756642	2	0.6031650432141318	3	128
reading	29	0.24595812637194078	1	0.4651931223292143	19	2001
avenue	7	0.22304508293796887	3	0.4974100883856477	2	79670
pea	6	0.14543979091140433	2	0.4910455318151504	3	37
pole	12	0.23647229645436466	3	0.46093015372690405	13	46417
news	72	0.23275722504824792	16	0.4029432001718034	5	96
solution	22	0.1894699691497439	5	0.4772125477107348	5	17070
above	118	0.301239977041895	19	0.42893857123395185	4	103
commando	11	0.1505165475465172	3	0.5145720564574181	2	9373
scrutiny	6	0.15413146063136923	3	0.5265335174540005	2	892
four	168	0.394369264367313	27	0.3928543017562343	3	2014
mistress	4	0.19392838684400754	2	0.510851813349025	3	124
shell	12	0.2673679107978956	3	0.5956621380591283	18	125
rod	11	0.21347771479053793	4	0.4750992973024655	6	40
glitter	4	0.23830689015738996	1	0.45642497064220366	3	1122
raid	24	0.21695545790189685	5	0.4314407808902252	6	401
grievance	3	0.0904692915597578	2	0.7428302255131423	3	1028
conformity	6	0.13118227768738855	3	0.5962843490707415	5	985
disapproval	6	0.15166202732126335	3	0.5875070732513515	4	154
charitable	3	0.09794510469702422	2	0.723086250446217	3	35015
leaf	24	0.222889709497044	6	0.45027212643938364	6	23130
raw	8	0.25383851781702005	3	0.5146065294647737	14	213
emergency	9	0.25032213812954535	3	0.4061619709222641	3	774
mind	146	0.20481687268008605	24	0.39603423531985377	13	84
competence	9	0.17646888273914269	4	0.5826696687471484	1	116
imitation	4	0.16576865131314739	2	0.6231800002539933	5	250
civilisation	7	0.16616842719419575	4	0.5911917067668935	4	2326
virtuoso	3	0.23670364616775566	2	0.550293491282734	3	1229
gloucester	5	0.1867668516396812	3	0.7368469051146666	2	31779
paid	4	0.15503286048692863	2	0.5452876247511769	14	23872
tactics	9	0.16882101554779183	3	0.44488741767293727	3	37729
boast	7	0.24869305219051058	2	0.42718841388124623	3	285
worldwide	6	0.3252718539512165	3	0.4971908373798299	3	223
evidently	10	0.3072395760958558	4	0.3831157082410256	1	961
complain	17	0.17500116194513626	4	0.4559443588243245	2	374
repeat	30	0.3301682203573812	6	0.38666039270450236	7	4252
chance	64	0.20007673346878677	14	0.37504482138911904	9	2426
battalion	10	0.15956499171339655	5	0.6639089843704105	2	90006
paris	26	0.2743456202387836	5	0.45906490975770964	4	313
tip	20	0.3506257968304889	5	0.5242731345440329	14	721
pakistan	9	0.24641185193089438	4	0.5389729845647503	1	74
ninety	4	0.20425073813935496	2	0.44974795187399175	2	3620
unit	68	0.3300231986532598	11	0.4532176879674402	6	4236
doctrine	8	0.15016856787821514	3	0.6402259278650746	1	11937
bury	8	0.23964116999944918	3	0.5025375125171982	6	27027
worse	5	0.16279824078320804	2	0.6032786078500157	18	7731
disco	4	0.16878836094774857	2	0.577403066856129	3	12361
manufacture	14	0.2717140242819136	5	0.4423828299869042	6	5456
afraid	11	0.09949481354558397	4	0.44569016499645003	4	22926
albert	6	0.21797787715787487	3	0.5455280470804653	1	34
transfer	27	0.33520419624969633	8	0.42891785321181736	15	35
hat	15	0.1948617200681016	6	0.47749366956200845	4	322
occupation	8	0.2606950372891115	3	0.5190555092447701	5	1117
instrument	29	0.2486077983459725	7	0.40924828709385014	9	8303
jean	19	0.23917906308742562	4	0.3966632166639463	2	4710
hawkes	11	0.18459537872006335	5	0.4816823529393298	3	6266
late	310	0.3910554344161989	44	0.41333249863764704	11	212
freud	4	0.1466550571285601	2	0.5510960147353621	1	14300
lag	3	0.17097953260359577	2	0.4975287579536379	7	1515
reassurance	3	0.1113912796955252	2	0.6300417954122141	1	1443
winning	5	0.2038325081453319	3	0.5221793995083922	7	1591
bee	3	0.08829082405494752	2	0.7205055534565125	2	337
dissent	4	0.14921502321956284	2	0.5788495807847189	6	637
calculation	6	0.20337153035094788	3	0.5125035105781085	3	30862
forever	10	0.23532031468180117	3	0.44683891697346667	3	43
driver	24	0.2622599349491777	6	0.45868192115868156	5	46185
chapter	43	0.28492525372788235	9	0.42544467123990026	5	80421
demonstration	27	0.2558126095524363	6	0.45067962797300753	5	1585
roundel	5	0.1372881811141612	2	0.7102598874756432	3	720
behest	3	0.18128112512245764	2	0.7322480126870771	1	6276
veteran	3	0.2037248675002704	2	0.632555513476966	4	42524
stitch	4	0.14696225688238912	1	0.5376837069257503	3	5227
range	98	0.300125644154957	17	0.44020297048438445	17	11167
feasible	4	0.11994037905983529	2	0.5674321602830066	1	82
equally	48	0.2857953399642977	9	0.44207728846417277	2	37785
headquarter	15	0.2557372889053705	3	0.548982877527207	1	53448
marker	3	0.11032963177460786	2	0.6853357417962309	3	8522
tenant	10	0.2169994257500205	3	0.4823470510477996	4	4047
drug	39	0.23946250284728984	9	0.42770498651899824	3	33756
min	3	0.2750068570855173	2	0.6019947783822536	3	95
proportionate	4	0.18049527697618947	2	0.5637848185813668	3	31
glossy	4	0.18624556381045546	2	0.5100134140321917	5	713
dramatic	29	0.2792798758127243	6	0.45009254545007304	4	20168
raiser	3	0.1285704786149028	2	0.5361543403002728	2	549
auspice	3	0.1524195494611061	2	0.795067960493178	1	171
stifle	3	0.1330021059415314	2	0.5771263563368426	5	54
blacks	5	0.12509953053381323	3	0.5056642812866062	8	12888
anne	14	0.22436268043953564	5	0.441171729638977	1	70
lager	4	0.11530117178377433	2	0.56710762666613	2	828
suppress	10	0.27063187046111564	3	0.5443866442725497	5	830
currency	25	0.20371643317975427	7	0.4222584415486888	3	6067
rainbow	3	0.18133185209162295	2	0.6380850916772219	2	81
pose	29	0.2642768685948466	6	0.47584996895075854	9	973
truly	26	0.31819124003111576	5	0.4575170396551993	4	36476
vehicle	22	0.24861655238669778	6	0.4343896005106842	4	68
candle	6	0.08642206022450026	3	0.560168108943738	3	17078
chary	3	0.11116174067127664	2	0.7120636048475093	1	175
john	126	0.2622224412526506	26	0.39184787637596774	5	42427
chub	3	0.12344796375576568	2	0.6738995951110031	1	783
hungarian	14	0.3117178160711527	4	0.4303886192975473	3	78
practically	13	0.2832891165538773	5	0.49466654505343677	3	1150
clinch	3	0.2218404923774001	2	0.5997741742215474	11	2815
disease	6	0.14990174687654512	3	0.45636051043797576	1	88
madonna	4	0.14353238360943468	2	0.7030623923860246	2	135
heresy	3	0.14236013485899612	2	0.7545430546779204	2	2362
discrimination	6	0.1302526945843097	3	0.5261041056401098	2	46480
root	19	0.2747771142009071	4	0.5440134207543683	14	147
exhaustion	6	0.1220718365331916	2	0.5090386313481825	3	6857
apparatus	7	0.17270272499335587	3	0.6711329145858438	2	4743
blue	47	0.2951105556201107	9	0.5206179298988699	16	43243
harris	7	0.2896489669169747	2	0.4786861988430625	6	129021
bernini	3	0.13099934286634382	2	0.6157989774381634	1	2265
patients	9	0.15250329460332393	4	0.49425973834250947	2	82060
introspective	4	0.0799533095931641	2	0.6598545255774342	1	181
chart	7	0.24336081473217655	2	0.6440341015026191	5	692817
memoir	9	0.17309831547801632	5	0.47870548086819414	2	61859
indigenous	6	0.16865538406611577	4	0.5755488492596685	1	97889
choice	61	0.22784214426800703	14	0.3976673205036182	5	227
peculiar	8	0.22698572078753054	3	0.49306792954521605	4	1912
arise	26	0.20751277758328032	6	0.4434857416277993	7	91
stranger	12	0.17067582942207316	5	0.45406896522984447	5	37229
gently	5	0.17711705622404056	2	0.4172553441431754	3	10269
train	105	0.32089098576591596	15	0.40337735335285113	17	90685
inner	21	0.23552114897987148	7	0.4512728696951348	6	97300
collapse	23	0.28003509123979287	5	0.4560066852864016	11	311
force	153	0.32263430409206717	28	0.4835244621186032	19	39
contaminate	4	0.1754184707758104	1	0.5923295903885121	2	418
campaigner	8	0.1533370135763631	3	0.473115660289447	1	555
impact	51	0.21470407018677867	10	0.45829306224711813	6	1813
forwards	27	0.18613271057440656	9	0.485961010665742	5	8359
paradise	7	0.19490909840132575	3	0.4121475077806827	2	145
viewpoint	12	0.2648020509633588	3	0.4840883995575609	2	35
sandbag	4	0.13141683480954047	2	0.5017547298027668	6	140
thursday	13	0.16480601033200118	4	0.5124088059721633	1	5648
sample	13	0.27001203399212703	4	0.5019111863133269	4	34
performance	291	0.2957305938955547	51	0.4104225894049114	5	7909
david	65	0.24944709313404828	10	0.3910829191724568	3	41360
spin	15	0.24855258741576802	7	0.46580468838622363	13	1328
comprise	15	0.32487202350500566	4	0.40200021981481127	3	1916
routine	16	0.30196098161677587	5	0.4064584698179184	4	299
specific	33	0.31412806442988794	6	0.44943427009026055	6	220596
marketable	3	0.1031702458364308	2	0.7270592213966675	3	77
schedule	15	0.27325425617215676	3	0.4188613347989071	4	31603
earth	35	0.24369762666284933	7	0.5127648478808736	9	3399
possibly	16	0.304450317636218	6	0.470304979378335	2	64486
pacific	7	0.16115160430452743	3	0.6031272259627377	4	1178
altogether	14	0.32937312009492387	4	0.4616478980688309	4	23752
forum	18	0.2817223180505212	5	0.543593194385806	2	1865
authoritarian	7	0.1891337438686642	3	0.5723446771248958	3	543
scotland	37	0.2592562840328623	8	0.526348029041311	1	277427
study	176	0.31369330598284473	29	0.4121047465340061	16	194060
censure	3	0.16817250330580225	2	0.5906408543804527	3	220
confide	3	0.0678252629226902	2	0.6261516098800192	2	336
deep	60	0.2964133467066966	7	0.4134554200342555	21	593
elder	3	0.1489815317774562	2	0.7622621238773674	4	5001
salter	3	0.10778254023340446	2	0.9500226965203602	2	60
hooks	8	0.18379648115382957	4	0.5586807524854609	21	552
fig	23	0.189142022508826	7	0.5413848147232887	4	137
insignificant	3	0.21743005889539435	2	0.5864844535694315	4	112
muslims	4	0.16100802219901614	2	0.5123442821050832	1	50530
isle	11	0.2129353395782493	2	0.45184236108303716	1	77
beer	40	0.2176758646630023	11	0.38260695823271296	1	4004
erect	3	0.22662587198371956	2	0.7179460425603383	4	1810
byzantine	3	0.005751380489458706	2	1.0	4	239
presley	3	0.1472727049874839	2	0.6712603566775364	1	19232
liberalization	3	0.09814106098870472	2	0.7378727218125675	1	258
surplus	17	0.24385789571894384	5	0.4705301255671692	2	18363
reasoning	4	0.0636469882445603	1	0.6356748326846489	5	944
discretionary	3	0.10227856448120869	2	0.7026086570431769	2	888
chancellor	49	0.20138402198108246	13	0.4989483838270882	3	20828
testimony	6	0.15506336052086564	3	0.42293241052241726	3	4066
display	52	0.36430789334287805	9	0.37293963022298304	8	537
direct	62	0.3571975102662017	14	0.4388031763827753	24	21530
ezra	9	0.13904921999391492	3	0.4425425734813802	2	15128
higher	18	0.2695958897249316	5	0.3900856146010642	9	164
tan	4	0.22926980843744726	2	0.3809229052881347	6	100
prisoner	31	0.22202770033164104	8	0.45346760034224837	1	18003
everyday	7	0.23607664320137473	3	0.5150577610983399	3	34300
crag	3	0.12720884171870198	2	0.7127270628236793	1	56
advisory	6	0.15568267260623175	3	0.6204388329347961	2	28446
recognisable	6	0.13748332578174247	3	0.5028320597321403	1	40
accidental	4	0.19134514697329263	2	0.7694212337179149	2	119
appall	3	0.10283554744655506	2	0.6152822242242666	2	4467
cameraman	4	0.184733867536574	2	0.5555077288201061	1	1053
host	6	0.28325225986452013	2	0.5186704317527798	11	10787
photography	10	0.23330540835019523	2	0.456596113640575	3	30963
michael	46	0.24870642737519108	9	0.3958441824802781	1	30
oral	4	0.16852612511280102	2	0.47117554221347235	5	58134
someone	66	0.22952540238203403	11	0.35931847991622407	1	48
buoyant	5	0.26007755941207067	2	0.5463977635105773	2	130
cupboard	3	0.07858160391029878	2	0.6445175275514771	1	47
judicious	4	0.21785765076422678	2	0.5214018557746111	1	55
particular	146	0.32941058690645375	24	0.42350461798858513	9	486
critical	54	0.2861716945654564	12	0.39470262612661944	7	241635
interrupt	5	0.21992815174376634	3	0.4306801157067566	5	913
pause	19	0.22844043854451418	6	0.3697834249839178	4	63
allegation	6	0.12327757070377081	2	0.5561271627024468	2	2984
taxpayer	6	0.14158338049933067	4	0.6921107367499597	1	47
put	207	0.2612110561936272	34	0.3890690284465436	10	51
aristotle	5	0.1242224145816648	3	0.572408829286625	1	15702
swallow	9	0.25043582294806116	3	0.6319943032491706	11	9915
appeal	80	0.25465923440118976	12	0.38190921646236203	9	32895
diderot	6	0.0816504499300907	3	0.49939323997621776	1	2307
kingdom	13	0.24965135237925248	5	0.5675402750205041	6	2423
hostile	17	0.3073008138299064	4	0.5053898461630775	6	30994
italians	3	0.14995944086741073	2	0.7260137099978157	2	14655
gp	5	0.262491918470408	2	0.5499901242010671	1	155
ammunition	5	0.141244527815983	3	0.633316404951626	3	4662
functional	11	0.22245092904216762	5	0.44418966218625805	6	7074
dangerous	21	0.2846898352478693	4	0.44055263367374914	2	76603
sit	107	0.20781637833123762	25	0.371596414132835	10	376
comfort	19	0.27279351238535143	5	0.44859103731819294	9	641
uncanny	3	0.07228104649025635	2	0.7771539156372095	2	6547
clearing	4	0.17715644746574843	2	0.6713538183812684	27	607
satisfaction	10	0.17058287925609247	3	0.4544596280575199	5	16296
preference	32	0.24738574227355298	8	0.36415136755593136	4	2796
nickname	3	0.2553892206657457	2	0.6472384701888125	3	5267
deem	8	0.18835221864641416	4	0.44106803443723513	1	1215
debate	64	0.19617318439217835	12	0.46473968527244525	6	133744
novelist	10	0.15074157772971866	2	0.49200034972176027	1	3431
trojan	9	0.15184260497069543	4	0.5461678016504797	3	1847
campaign	147	0.24963826818063625	26	0.4508111316399679	7	84140
commentary	8	0.18063523284912553	1	0.5624167721524099	1	15014
south	92	0.32603976109391236	16	0.4287688245318711	7	213795
speculation	10	0.18469595869386765	3	0.48083068669652634	4	2330
harrison	3	0.20224837822073372	2	0.5100883832685735	4	98235
push	46	0.3042476007751986	10	0.4419913547323261	15	42
cradle	4	0.1931559187164902	2	0.5132635906949427	10	5159
trend	22	0.21272022809627877	6	0.501724659591093	5	5397
marsh	5	0.2632915173342584	3	0.4577580761481125	3	83
appointment	7	0.21124338194790954	3	0.5274584129393717	6	109046
replacement	9	0.24555276631648215	3	0.46976630282630294	6	10856
well	449	0.29380352588442993	52	0.3844413318044543	22	4510
violation	4	0.1729825610606163	1	0.4790511079091518	5	2357
size	59	0.2583647677374847	13	0.43905028019486114	9	958
coarse	9	0.2712122929255533	4	0.5247240483468966	3	8378
upset	7	0.28396899710912454	3	0.5205246858561837	17	1728
university	107	0.2678994460211531	1	0.4236024931476604	3	109
coil	16	0.13638997782056217	5	0.6076010316640714	9	445
